scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
aspect=overall,test_brier,1200,20,0.005550431871994383,0.2003078357975725,0.1584897888894145,3.4006971331176954e-08,-0.1686237629331687,4.168993973518051e-09,-0.005382358413400003
aspect=overall,test_error_rate,1200,20,0.005550431871994383,0.30181898329396845,0.2026946557810601,1.3613219929687544e-12,-0.22596682527430617,2.332544746383575e-15,0.038229646512678635
aspect=overall,test_calibration_abs_error,1200,20,0.005550431871994383,0.01573408830908005,0.08827037967387996,0.0022092003955616114,0.011202014723621334,0.6982699374725707,0.06964824999026754
aspect=overall,test_pair_calibration_mae,1200,20,0.005550431871994383,0.027939597538295235,0.07577596134478741,0.008639561146345754,-0.02621787931797175,0.36418291406515513,0.030238607003632827
aspect=overall,test_majority_edge_error,1200,20,0.005550431871994383,0.0482088789809528,0.11960549009145863,3.2691755611825736e-05,-0.05647360654567104,0.05048573767731406,0.056967361302525624
aspect=truthful,test_log_loss,1200,20,0.030646584570557613,0.6198154684413373,0.2034347962175652,1.1242848563073135e-12,0.12748066491712842,9.443373333752899e-06,-0.006322303848960825
aspect=truthful,test_brier,1200,20,0.030646584570557613,0.2145712761146397,0.2096801184009135,2.1732932771942632e-13,0.12576385816934596,1.2458473766667522e-05,-0.006682015002785955
aspect=truthful,test_error_rate,1200,20,0.030646584570557613,0.33343682303896305,0.277260177188096,1.279510141325279e-22,0.1083123984135231,0.0001704538814000133,0.05023271526805667
aspect=truthful,test_calibration_abs_error,1200,20,0.030646584570557613,0.03510998571087349,0.06065088359653432,0.03566267436278607,0.012681154639690722,0.66077173790068,0.03968833255134145
aspect=truthful,test_pair_calibration_mae,1200,20,0.030646584570557613,0.06235080776832944,0.056976651291615624,0.04846421064471204,0.0028404047502810763,0.9217003021277406,0.017139631284171314
aspect=truthful,test_majority_edge_error,1200,20,0.030646584570557613,0.10141295471222402,0.2577067933475621,1.1730840668614117e-19,0.05139236687876104,0.07514070767421484,0.1039280833809601
group=all;aspect=harmless,test_log_loss,400,20,0.05511984037918209,0.6391611227435028,0.0038572939421719216,0.9386993294129526,-0.03861699135619598,0.44117526172650445,-0.0025589619848919516
group=all;aspect=harmless,test_brier,400,20,0.05511984037918209,0.2233483827122599,0.008410986817395435,0.8668222396899702,-0.03735567097294358,0.45625031996423093,-0.0016812349693298679
group=all;aspect=harmless,test_error_rate,400,20,0.05511984037918209,0.3474127932084464,0.03631517438556746,0.46890032838932894,-0.013935540484763722,0.7811259132686166,0.01480593072422875
group=all;aspect=harmless,test_calibration_abs_error,400,20,0.05511984037918209,0.06331966723597407,-0.026390650364765993,0.5987125161417282,-0.051501321883261765,0.3041921645825285,-0.03216984974079188
group=all;aspect=harmless,test_pair_calibration_mae,400,20,0.05511984037918209,0.10926056191646992,-0.011032851217044646,0.82589204785393,-0.028442802767517296,0.570584705584714,-0.030217124710503893
group=all;aspect=harmless,test_majority_edge_error,400,20,0.05511984037918209,0.15008521574886266,0.030654212532375984,0.5409948488623968,0.04591029336369076,0.35976376929227705,-0.0072872214376508634
group=all;aspect=helpful,test_log_loss,400,20,0.005392961234983895,0.5828885177979071,0.10167148117521152,0.042119740076168095,-0.1087259295370596,0.0296929376990484,-0.03786606998384829
group=all;aspect=helpful,test_brier,400,20,0.005392961234983895,0.1980317036569317,0.10901596902333063,0.02925767995104626,-0.11393902461890386,0.022662571830890793,-0.03040204040000473
group=all;aspect=helpful,test_error_rate,400,20,0.005392961234983895,0.2934340141060222,0.1601168902932288,0.0013132415429376668,-0.15869799186244912,0.001451400493620192,0.030597660402050898
group=all;aspect=helpful,test_calibration_abs_error,400,20,0.005392961234983895,0.015141782391783307,0.07086358696637093,0.15718132392491688,0.030171376071100445,0.5473897713160695,0.07566652716948864
group=all;aspect=helpful,test_pair_calibration_mae,400,20,0.005392961234983895,0.026105541902104616,-0.03730221050956628,0.4568955800027679,-0.06617610110063187,0.18655862868407408,-0.04754933988526383
group=all;aspect=helpful,test_majority_edge_error,400,20,0.005392961234983895,0.018281966306859267,0.08078809062687742,0.10666993996550637,0.03791226243113558,0.44956274555046083,0.06032971200750841
group=all;aspect=overall,test_log_loss,400,20,0.004561879948544368,0.5876526531653822,0.05054133414308833,0.3133067078885225,-0.1850089063056644,0.00019861796547898124,-0.015119005926161787
