scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
group=all;aspect=harmless,test_pair_calibration_mae,1000,50,0.055973431257606676,0.08954663962542363,-0.03692829414692908,0.24332645689162688,-0.054085434085434085,0.0873687812762768,-0.03471641013307997
group=all;aspect=harmless,test_majority_edge_error,1000,50,0.055973431257606676,0.12478657316119052,-0.019783310939031594,0.5320485583436594,-0.04110788513946999,0.1939890122440311,-0.03139186820561432
group=all;aspect=helpful,test_log_loss,1000,50,0.005353111748903989,0.5727570881469193,0.021821941102521794,0.490641191252879,-0.13866887466887465,1.0780865378833198e-05,-0.02846250129769457
group=all;aspect=helpful,test_brier,1000,50,0.005353111748903989,0.1912954022136406,0.031311361743363283,0.3225866623016086,-0.1471910071910072,2.9503284425451356e-06,-0.01606126653771584
group=all;aspect=helpful,test_error_rate,1000,50,0.005353111748903989,0.2809440325128302,0.048876076958624004,0.12244611282863672,-0.17392435505499348,3.1064013295055967e-08,-0.002275202773538196
group=all;aspect=helpful,test_calibration_abs_error,1000,50,0.005353111748903989,0.02772071727451983,0.019080632321758415,0.5467197418226484,0.0280974880974881,0.37476427587711847,-0.05428809632915796
group=all;aspect=helpful,test_pair_calibration_mae,1000,50,0.005353111748903989,0.042519745265798374,0.10523293217329135,0.0008596030167973824,0.02883671283671284,0.36232391207252734,0.0663349971443997
group=all;aspect=helpful,test_majority_edge_error,1000,50,0.005353111748903989,0.06548362245700176,-0.10078908710052165,0.0014159779633031483,-0.12989408861393753,3.789703580342296e-05,-0.09802473280573344
group=all;aspect=overall,test_log_loss,1000,50,0.004435216396694772,0.607591233637241,-0.06520980449050709,0.03923338738722486,-0.19167646767646768,9.931689975213743e-10,-0.029821405498957322
group=all;aspect=overall,test_brier,1000,50,0.004435216396694772,0.2064151862568411,-0.04537463308425974,0.15162484232070575,-0.18693700293700294,2.574482615778001e-09,-0.008868615326175928
group=all;aspect=overall,test_error_rate,1000,50,0.004435216396694772,0.3096631987586913,-0.006771338768578168,0.8306537617010608,-0.1983082646879639,2.513625377823185e-10,0.02957815267109848
group=all;aspect=overall,test_calibration_abs_error,1000,50,0.004435216396694772,0.031787788942874075,-0.06227853659447926,0.04896819333996569,-0.05708780108780109,0.07115474066626762,-0.051289032527712115
group=all;aspect=overall,test_pair_calibration_mae,1000,50,0.004435216396694772,0.04809955378001236,0.1121920345202681,0.0003785341953671245,0.05795542595542596,0.06695749517805656,0.11440677059154135
group=all;aspect=overall,test_majority_edge_error,1000,50,0.004435216396694772,0.10056370922072565,-0.14107069006134598,7.538849328775717e-06,-0.26602957295247465,1.1611630235793558e-17,-0.131551703715596
group=all;aspect=truthful,test_log_loss,1000,50,0.02781391354386673,0.7088486976218608,0.199360525002735,2.0122867956651494e-10,-0.0029952029952029957,0.9246338339096647,0.04242043589386723
group=all;aspect=truthful,test_brier,1000,50,0.02781391354386673,0.24518020028503443,0.2147317331139092,6.784558083917797e-12,-0.00386979986979987,0.9027238220440273,0.038113986377849345
group=all;aspect=truthful,test_error_rate,1000,50,0.02781391354386673,0.38197491719322874,0.19967686491630895,1.8816646181442608e-10,-0.015015060393449364,0.6353210925268213,0.02767957336279591
group=all;aspect=truthful,test_calibration_abs_error,1000,50,0.02781391354386673,0.0663934795858546,-0.09850936621955858,0.0018156943347248,-0.3102839262839263,9.297495444947561e-24,-0.1203533313261015
group=all;aspect=truthful,test_pair_calibration_mae,1000,50,0.02781391354386673,0.09434009789082512,0.023850019715903767,0.4512289820467203,-0.18522372522372524,3.6109392246454e-09,0.023199153218395767
group=all;aspect=truthful,test_majority_edge_error,1000,50,0.02781391354386673,0.1282350513519977,0.22415566742076654,7.445106512663609e-13,-0.027981581922648695,0.3767384913355246,0.11446046296180343
group=expert;aspect=harmless,test_log_loss,1000,50,0.07423718402799552,0.5544608832357859,-0.1654473206386861,1.427594704246865e-07,-0.15902437502437503,4.310653561535189e-07,-0.2018238111877828
group=expert;aspect=harmless,test_brier,1000,50,0.07423718402799552,0.17985610297109442,-0.11469840682761073,0.00027846992046211424,-0.10513576513576516,0.0008692131521830532,-0.1463667412530274
group=expert;aspect=harmless,test_error_rate,1000,50,0.07423718402799552,0.2708302971076123,-0.0403931569923121,0.2018611287275554,-0.03253574442426817,0.3040176300661193,-0.061715629096730944
group=expert;aspect=harmless,test_calibration_abs_error,1000,50,0.07423718402799552,0.06664999020437483,-0.012135817011072473,0.7014955906502294,-0.018431142431142435,0.5604559664920545,-0.033407620253773564
group=expert;aspect=harmless,test_pair_calibration_mae,1000,50,0.07423718402799552,0.10817475288440309,-0.004129195374833063,0.8962389982985308,-0.02464890064890065,0.43620943939566326,-0.0021838874821049
group=expert;aspect=harmless,test_majority_edge_error,1000,50,0.07423718402799552,0.19006027928528227,-0.07924594835583476,0.012183451366889966,-0.11475908081413716,0.00027638691534915,-0.08791974630848942
group=expert;aspect=helpful,test_log_loss,1000,50,0.006072295611421219,0.6061672771322293,-0.1081811748587399,0.0006108023051167608,-0.16372393972393973,1.9285300554150123e-07,-0.04571805034536759
group=expert;aspect=helpful,test_brier,1000,50,0.006072295611421219,0.20243919972797955,-0.09416332096801322,0.002876784990933712,-0.1673031833031833,1.0290166734155186e-07,-0.023581790764413545
group=expert;aspect=helpful,test_error_rate,1000,50,0.006072295611421219,0.2964393121260964,-0.057498034776493345,0.06914408803162397,-0.1768599200020953,1.799520468775131e-08,0.012667500513343807
group=expert;aspect=helpful,test_calibration_abs_error,1000,50,0.006072295611421219,0.03118184086900536,-0.08935713460682823,0.004686248018652754,-0.09271436071436072,0.00334041142256127,-0.08934086753261844
group=expert;aspect=helpful,test_pair_calibration_mae,1000,50,0.006072295611421219,0.04661840431818514,0.08355152086977953,0.008206595451272803,0.059158475158475166,0.06147639826291362,0.07428249401395476
group=expert;aspect=helpful,test_majority_edge_error,1000,50,0.006072295611421219,0.07095572544691675,-0.019153918063462325,0.545180318312531,-0.07321782889018823,0.020582104664386428,0.007301210941304858
group=expert;aspect=overall,test_log_loss,1000,50,0.0056168572498940415,0.6440804210473545,0.00699243944302913,0.8252119628684392,-0.19393617793617796,6.252418882977069e-10,0.00832109978846216
