scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
aspect=helpful,test_error_rate,6,1,0.005519617831914589,0.3219727132051691,-0.7480233929976211,0.08723903983118102,-0.6,0.20799999999999982,
aspect=helpful,test_calibration_abs_error,6,1,0.005519617831914589,0.01675124202316405,-0.14085511238455403,0.7901146255955211,-0.3142857142857143,0.5440932944606414,
aspect=helpful,test_pair_calibration_mae,6,1,0.005519617831914589,0.025787389541482863,0.28105008287202016,0.5895248291397649,0.14285714285714288,0.7871720116618075,
aspect=helpful,test_majority_edge_error,6,1,0.005519617831914589,0.0,,,,,
aspect=overall,test_log_loss,6,1,0.007567847674364945,0.6459453613710623,-0.5817698853346674,0.22579698417981495,-0.6,0.20799999999999982,
aspect=overall,test_brier,6,1,0.007567847674364945,0.21985969160383187,-0.5922034815625762,0.21553912787128313,-0.6,0.20799999999999982,
aspect=overall,test_error_rate,6,1,0.007567847674364945,0.3357452805696373,-0.5466740823638776,0.2616763488572956,-0.48571428571428577,0.3287230320699709,
aspect=overall,test_calibration_abs_error,6,1,0.007567847674364945,0.021465973175616295,0.8476486448375129,0.03304829439686815,0.942857142857143,0.004804664723032055,
aspect=overall,test_pair_calibration_mae,6,1,0.007567847674364945,0.031979126856203216,0.700824448701476,0.12087001072501075,0.6,0.20799999999999982,
aspect=overall,test_majority_edge_error,6,1,0.007567847674364945,0.0,,,,,
aspect=truthful,test_log_loss,6,1,0.011827394366049538,0.7071448733598706,-0.4272802993434759,0.39808350286691824,-0.7714285714285715,0.07239650145772594,
aspect=truthful,test_brier,6,1,0.011827394366049538,0.23306789930343583,-0.6432821828607963,0.16817565835286274,-0.6,0.20799999999999982,
aspect=truthful,test_error_rate,6,1,0.011827394366049538,0.34385190980013686,-0.7124231516498727,0.11215929908128125,-0.6,0.20799999999999982,
aspect=truthful,test_calibration_abs_error,6,1,0.011827394366049538,0.05422589325905811,0.4779705010969305,0.33764181493746076,0.7142857142857143,0.1107871720116617,
aspect=truthful,test_pair_calibration_mae,6,1,0.011827394366049538,0.09364106008583045,0.5450023508452007,0.2634368336264105,0.5428571428571429,0.26570262390670557,
aspect=truthful,test_majority_edge_error,6,1,0.011827394366049538,0.08299039780521263,0.21454270186297647,0.6831234941898556,-0.13093073414159545,0.8047261622231061,
group=all;aspect=harmless,test_log_loss,2,1,0.04289253089773013,0.6281852853688172,,,,,
group=all;aspect=harmless,test_brier,2,1,0.04289253089773013,0.18570420612531646,,,,,
group=all;aspect=harmless,test_error_rate,2,1,0.04289253089773013,0.2371542428504454,,,,,
group=all;aspect=harmless,test_calibration_abs_error,2,1,0.04289253089773013,0.09790939085044431,,,,,
group=all;aspect=harmless,test_pair_calibration_mae,2,1,0.04289253089773013,0.13831703171542106,,,,,
group=all;aspect=harmless,test_majority_edge_error,2,1,0.04289253089773013,0.0,,,,,
group=all;aspect=helpful,test_log_loss,2,1,0.005084047824773513,0.5788167572056357,,,,,
group=all;aspect=helpful,test_brier,2,1,0.005084047824773513,0.19687370534991516,,,,,
group=all;aspect=helpful,test_error_rate,2,1,0.005084047824773513,0.3095748441853508,,,,,
group=all;aspect=helpful,test_calibration_abs_error,2,1,0.005084047824773513,0.01645143911967234,,,,,
group=all;aspect=helpful,test_pair_calibration_mae,2,1,0.005084047824773513,0.024018720255233487,,,,,
group=all;aspect=helpful,test_majority_edge_error,2,1,0.005084047824773513,0.0,,,,,
group=all;aspect=overall,test_log_loss,2,1,0.0070778910715302845,0.6100098402686867,,,,,
group=all;aspect=overall,test_brier,2,1,0.0070778910715302845,0.20775666650175467,,,,,
group=all;aspect=overall,test_error_rate,2,1,0.0070778910715302845,0.312249350106465,,,,,
group=all;aspect=overall,test_calibration_abs_error,2,1,0.0070778910715302845,0.02060863113540129,,,,,
group=all;aspect=overall,test_pair_calibration_mae,2,1,0.0070778910715302845,0.029171798958990275,,,,,
group=all;aspect=overall,test_majority_edge_error,2,1,0.0070778910715302845,0.0,,,,,
group=all;aspect=truthful,test_log_loss,2,1,0.010182350459237594,0.6860456691182621,,,,,
