rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
104,21,210,1330,10,0.007518796992481203,0.004525528421960606,0.0004525528421960607,21,210,5477.9890197001405,210.38415032210176,5688.373170022241,0.03698494174588043
105,21,210,1330,18,0.013533834586466165,0.003201437580021653,0.00017785764333453627,21,210,5543.513215813976,177.42572130018297,5720.938937114156,0.031013391901309608
106,21,210,1330,10,0.007518796992481203,0.004205946921592956,0.0004205946921592956,21,210,5345.8144785606855,180.67195460134195,5526.486433162034,0.03269201088004277
107,21,210,1330,26,0.019548872180451128,0.006703488248539066,0.0002578264710976564,21,210,5451.487862662679,191.42492459617085,5642.912787258845,0.033923069842296684
108,21,210,1330,16,0.012030075187969926,0.004467983553324769,0.0002792489720827981,21,210,5446.397147717099,178.68182801814723,5625.078975735243,0.03176521232660419
109,21,210,1330,18,0.013533834586466165,0.006986743710691824,0.000388152428371768,21,210,5342.067975806574,187.455044617988,5529.523020424558,0.03390076213184752
110,21,210,1330,9,0.006766917293233083,0.0028790783132854087,0.0003198975903650454,21,210,5519.174694050864,199.08753472613083,5718.262228776992,0.03481609040666734
111,21,210,1330,11,0.008270676691729323,0.0028619400692185674,0.00026017636992896066,21,210,5275.259552373773,174.9113032741788,5450.170855647946,0.03209281101580886
112,21,210,1330,33,0.02481203007518797,0.033404047317196095,0.0010122438580968513,21,210,5258.196192121681,202.58596662134087,5460.782158743022,0.03709834245942026
113,21,210,1330,28,0.021052631578947368,0.011492169873508215,0.0004104346383395791,21,210,5478.493614687198,221.15175852523717,5699.645373212434,0.038800968138232014
114,21,210,1330,9,0.006766917293233083,0.001737251110050707,0.00019302790111674526,21,210,5351.446614671906,208.40216757388848,5559.8487822457955,0.037483423692992665
115,21,210,1330,18,0.013533834586466165,0.006394253873414561,0.00035523632630080895,21,210,5494.766714868403,200.78359500345715,5695.550309871858,0.03525271204354869
116,21,210,1330,10,0.007518796992481203,0.001697978766647145,0.0001697978766647145,21,210,5333.604757493694,228.29114523941465,5561.895902733103,0.04104556238228639
117,21,210,1330,25,0.018796992481203006,0.0061140177187453465,0.00024456070874981383,21,210,5723.374780771348,196.81082886370828,5920.185609635051,0.03324403014381852
118,21,210,1330,40,0.03007518796992481,0.012490658061902775,0.0003122664515475694,21,210,5566.175509858191,204.75993088922954,5770.935440747418,0.03548123748594737
119,21,210,1330,15,0.011278195488721804,0.011901916709732842,0.0007934611139821893,21,210,5242.665188303985,208.817819530067,5451.483007834047,0.03830477307367291
120,21,210,1330,7,0.005263157894736842,0.00042646458903873103,6.0923512719818715e-05,21,210,5426.380039216192,179.2079808967642,5605.588020112958,0.03196952402741025
121,21,210,1330,25,0.018796992481203006,0.006398878289719358,0.0002559551315887743,21,210,5311.383336234767,190.97355157594276,5502.356887810711,0.034707590850568716
122,21,210,1330,14,0.010526315789473684,0.004805608490672103,0.0003432577493337217,21,210,5404.364006908342,187.64342595368532,5592.007432862022,0.033555646734476585
123,21,210,1330,21,0.015789473684210527,0.005241863758494764,0.0002496125599283221,21,210,5433.630010952449,219.934865365032,5653.564876317483,0.03890197957864228
124,21,210,1330,26,0.019548872180451128,0.0034190225222355836,0.00013150086623983014,21,210,5081.407449047769,206.8616825261986,5288.269131573964,0.039117086778189314
125,21,210,1330,21,0.015789473684210527,0.0015649717275380939,7.45224632160997e-05,21,210,5178.931641598427,220.66270982282816,5399.594351421254,0.04086653468047029
126,21,210,1330,23,0.017293233082706767,0.0037350424213358786,0.00016239314875373385,21,210,5578.930175673269,195.6419137350715,5774.572089408337,0.03387989806100369
127,21,210,1330,20,0.015037593984962405,0.006165359977132553,0.0003082679988566276,21,210,5514.050024859775,209.52134743383374,5723.571372293605,0.03660675019238422
128,21,210,1330,18,0.013533834586466165,0.015484708478370227,0.0008602615821316793,21,210,5506.543387240693,255.36074696779644,5761.904134208486,0.04431881215303757
