scope,metric,route_top_rho_fraction,rho_threshold,scalar_value,all_pairwise_value,routed_value,improvement_vs_scalar,all_pairwise_improvement_vs_scalar
aggregate_region_rows,error_rate,0.75,0.0038109926757057665,0.30562770562770564,0.3127396413110699,0.3037724180581323,0.0018552875695733162,-0.007111935683364268
aggregate_region_rows,error_rate,1.0,-inf,0.30562770562770564,0.3127396413110699,0.3127396413110699,-0.007111935683364268,-0.007111935683364268
aggregate_region_rows,calibration_abs_error,0.0,inf,0.02802770323078323,0.02155078730995004,0.02802770323078323,0.0,0.006476915920833191
aggregate_region_rows,calibration_abs_error,0.1,0.03800270809182621,0.02802770323078323,0.02155078730995004,0.028476340738717958,-0.00044863750793472726,0.006476915920833191
aggregate_region_rows,calibration_abs_error,0.25,0.0175759618318907,0.02802770323078323,0.02155078730995004,0.028682732852028655,-0.0006550296212454246,0.006476915920833191
aggregate_region_rows,calibration_abs_error,0.5,0.012212013470669431,0.02802770323078323,0.02155078730995004,0.024777249176478364,0.003250454054304866,0.006476915920833191
aggregate_region_rows,calibration_abs_error,0.75,0.0038109926757057665,0.02802770323078323,0.02155078730995004,0.024722276068745934,0.0033054271620372964,0.006476915920833191
aggregate_region_rows,calibration_abs_error,1.0,-inf,0.02802770323078323,0.02155078730995004,0.02155078730995004,0.006476915920833191,0.006476915920833191
aggregate_region_rows,pair_calibration_mae,0.0,inf,0.04120326199343853,0.03952414251655404,0.04120326199343853,0.0,0.00167911947688449
aggregate_region_rows,pair_calibration_mae,0.1,0.03800270809182621,0.04120326199343853,0.03952414251655404,0.042518683987371256,-0.001315421993932725,0.00167911947688449
aggregate_region_rows,pair_calibration_mae,0.25,0.0175759618318907,0.04120326199343853,0.03952414251655404,0.04260826859081978,-0.001405006597381249,0.00167911947688449
aggregate_region_rows,pair_calibration_mae,0.5,0.012212013470669431,0.04120326199343853,0.03952414251655404,0.03876234281028271,0.0024409191831558236,0.00167911947688449
aggregate_region_rows,pair_calibration_mae,0.75,0.0038109926757057665,0.04120326199343853,0.03952414251655404,0.0353160074813206,0.005887254512117933,0.00167911947688449
aggregate_region_rows,pair_calibration_mae,1.0,-inf,0.04120326199343853,0.03952414251655404,0.03952414251655404,0.00167911947688449,0.00167911947688449
aggregate_region_rows,majority_edge_error,0.0,inf,0.007482993197278911,0.07452071737786023,0.007482993197278911,0.0,-0.06703772418058132
aggregate_region_rows,majority_edge_error,0.1,0.03800270809182621,0.007482993197278911,0.07452071737786023,0.011131725417439703,-0.0036487322201607915,-0.06703772418058132
aggregate_region_rows,majority_edge_error,0.25,0.0175759618318907,0.007482993197278911,0.07452071737786023,0.015398886827458255,-0.007915893630179343,-0.06703772418058132
aggregate_region_rows,majority_edge_error,0.5,0.012212013470669431,0.007482993197278911,0.07452071737786023,0.016944959802102658,-0.009461966604823745,-0.06703772418058132
aggregate_region_rows,majority_edge_error,0.75,0.0038109926757057665,0.007482993197278911,0.07452071737786023,0.06641929499072356,-0.058936301793444654,-0.06703772418058132
aggregate_region_rows,majority_edge_error,1.0,-inf,0.007482993197278911,0.07452071737786023,0.07452071737786023,-0.06703772418058132,-0.06703772418058132
