rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
84,19,66,92,5,0.05434782608695652,0.06204890881787433,0.012409781763574866,19,66,379.21196734797974,62.16599720606869,441.3779645540482,0.14084526686527926
85,19,66,92,2,0.021739130434782608,0.004184490421455939,0.0020922452107279693,19,66,374.02992120019735,56.186933911036185,430.2168551112335,0.13060142401094196
86,19,66,92,7,0.07608695652173914,0.020269094438101484,0.0028955849197287832,19,66,414.2931589149486,51.552944675983454,465.846103590932,0.11066518379909654
87,19,66,92,3,0.03260869565217391,0.0054639038370962725,0.0018213012790320908,19,66,394.6531897390563,47.58550349411117,442.23869323316745,0.10760140218898039
88,19,66,92,2,0.021739130434782608,0.017380189255189256,0.008690094627594628,19,66,384.96346611137176,44.53406505879586,429.4975311701677,0.10368875680719893
89,19,66,92,0,0.0,0.0,0.0,19,66,408.940945407066,37.28548237987317,446.2264277869389,0.08355731543017435
90,19,66,92,3,0.03260869565217391,0.011416677192539262,0.003805559064179754,19,66,371.97920456912783,43.26093023475941,415.2401348038871,0.10418292117930995
91,19,66,92,2,0.021739130434782608,0.0020876313979762253,0.0010438156989881126,19,66,436.1654296021385,28.040333079908713,464.2057626820468,0.06040496550042759
92,19,66,92,2,0.021739130434782608,0.005932402921650234,0.002966201460825117,19,66,375.9499641272311,47.52383781674357,423.4738019439746,0.11222379660461489
93,19,66,92,2,0.021739130434782608,0.031533971404939146,0.015766985702469573,19,66,423.9865908888568,43.820375214334575,467.8069661031911,0.09367191681508323
94,19,66,92,2,0.021739130434782608,0.023706896551724137,0.011853448275862068,19,66,389.73950301528333,48.447606847659344,438.1871098629425,0.11056374265051505
95,19,66,92,5,0.05434782608695652,0.018697448473233572,0.0037394896946467146,19,66,406.76454039847937,63.85761095872888,470.62215135720817,0.13568764405706893
96,19,66,92,2,0.021739130434782608,0.015164835164835166,0.007582417582417583,19,66,376.2145277180167,42.80306062050162,419.0175883385182,0.10215098795786504
97,19,66,92,6,0.06521739130434782,0.07354404832551384,0.012257341387585642,19,66,396.2153334207246,64.86498383920026,461.08031725992475,0.14068044418958342
98,19,66,92,2,0.021739130434782608,0.0019446321321321322,0.0009723160660660661,19,66,412.5543005223125,38.976402693275425,451.5307032155875,0.08632060326286556
99,19,66,92,0,0.0,0.0,0.0,19,66,406.79826427367874,40.1057821361763,446.9040464098551,0.08974137168450551
100,19,66,92,3,0.03260869565217391,0.007005974156963586,0.002335324718987862,19,66,413.5266486857646,53.321199310721155,466.84784799648554,0.11421536918195789
101,19,66,92,5,0.05434782608695652,0.013641017210724292,0.0027282034421448583,19,66,394.14440086464526,39.037054050940206,433.1814549155855,0.09011709436764184
102,19,66,92,3,0.03260869565217391,0.0020527738927738925,0.0006842579642579641,19,66,326.5982838786651,36.99457565577436,363.59285953443947,0.10174725571658329
