rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
143,21,210,1330,28,0.021052631578947368,0.009762805836484721,0.00034867163701731145,5275.148393933709,367.1273603252731,5642.275754258996,0.06506724880437684
144,21,210,1330,21,0.015789473684210527,0.007950525994732754,0.00037859647593965507,5695.589758930113,363.9953529709349,6059.585111901047,0.060069352315234706
145,21,210,1330,46,0.03458646616541353,0.01742250828598924,0.00037875018013020087,5098.972531760999,391.1932582583502,5490.165790019346,0.07125345084651293
146,21,210,1330,41,0.030827067669172932,0.04229713945831781,0.001031637547763849,5864.020165405723,397.7724515598727,6261.792616965591,0.06352373447855092
147,21,210,1330,27,0.02030075187969925,0.011077019081741385,0.00041025996599042166,5583.859999272061,326.20042248001675,5910.060421752072,0.055194092649109114
148,21,210,1330,53,0.03984962406015038,0.04402467329491323,0.0008306542131115704,5581.7802549810185,420.46725481510543,6002.24750979613,0.07005163551300918
149,21,210,1330,24,0.01804511278195489,0.01656360665350173,0.0006901502772292387,5595.167617874578,401.0745718443545,5996.242189718932,0.06688765382626323
150,21,210,1330,50,0.03759398496240601,0.04821519885736714,0.0009643039771473429,5666.775741096557,387.7757687128362,6054.551509809394,0.06404698483191928
151,21,210,1330,39,0.029323308270676692,0.018708025976931147,0.0004796929737674653,5596.705535013012,369.84645727718123,5966.551992290189,0.06198663109867917
152,21,210,1330,37,0.027819548872180452,0.01198062836246619,0.00032380076655314026,5494.050548444207,421.87197843212334,5915.922526876329,0.0713112750404587
153,21,210,1330,38,0.02857142857142857,0.022484537852553756,0.0005916983645408882,5312.714690182021,347.3656884017988,5660.080378583828,0.0613711582111332
154,21,210,1330,33,0.02481203007518797,0.02726982262272618,0.0008263582612947328,5250.976968351659,377.8506704108963,5628.827638762556,0.06712777414054256
155,21,210,1330,19,0.014285714285714285,0.012658067782553684,0.0006662140938186147,5143.3694435218185,336.3307394268298,5479.700182948648,0.06137758056059354
156,21,210,1330,36,0.02706766917293233,0.025353408703091038,0.0007042613528636399,5477.729932492494,363.14775041563166,5840.877682908133,0.062173490035289165
157,21,210,1330,31,0.02330827067669173,0.014398090729993018,0.00046445453967719415,5576.480151277439,385.34484681637684,5961.824998093829,0.06463538378593517
158,21,210,1330,27,0.02030075187969925,0.008738880920375287,0.00032366225631019584,5806.44566770898,389.8832582707106,6196.3289259796875,0.06292165295422354
159,21,210,1330,28,0.021052631578947368,0.02702640463567588,0.0009652287369884243,5606.632253583361,390.08323904253916,5996.715492625902,0.06504948242454064
160,21,210,1330,43,0.032330827067669175,0.0401240697366468,0.0009331179008522511,5350.11580108389,437.7026860658051,5787.818487149691,0.07562481218746016
161,21,210,1330,31,0.02330827067669173,0.03305454364598028,0.001066275601483235,5477.77636311989,373.6221375974169,5851.398500717313,0.06385176766744141
162,21,210,1330,24,0.01804511278195489,0.005288855459326902,0.00022036897747195424,5381.006096392051,355.75531746395995,5736.761413856009,0.062013267033330606
163,21,210,1330,29,0.02180451127819549,0.03468499343960256,0.0011960342565380192,5639.100855458091,372.2216517507623,6011.322507208859,0.0619200935076082
164,21,210,1330,56,0.042105263157894736,0.02722159461013302,0.0004860999037523754,5390.3345260660235,367.86238213886634,5758.196908204888,0.06388499525167281
165,21,210,1330,42,0.031578947368421054,0.045047973263514826,0.001072570791988448,5538.368240954771,425.04892520844123,5963.417166163214,0.0712760676244812
166,21,210,1330,21,0.015789473684210527,0.012049473337798036,0.0005737844446570494,5346.545082752013,366.23860660878995,5712.783689360802,0.06410860738362177
167,21,210,1330,20,0.015037593984962405,0.01590576225429905,0.0007952881127149527,5587.228354902296,449.4921448861689,6036.720499788456,0.07445965817067733
168,21,210,1330,40,0.03007518796992481,0.010405801436300205,0.00026014503590750514,5392.834649654413,382.9578173704517,5775.792467024861,0.06630394349465177
169,21,210,1330,23,0.017293233082706767,0.015923837178424795,0.0006923407468880345,5460.817482271012,351.76771073809994,5812.585193009114,0.06051828903276573
170,21,210,1330,34,0.02556390977443609,0.019794035371306164,0.0005821775109207696,5543.451114258356,388.2575307651872,5931.708645023545,0.06545458551658956
171,21,210,1330,26,0.019548872180451128,0.016110000215919688,0.000619615392919988,5449.248693174405,332.51347030012136,5781.762163474537,0.05751074860891513
172,21,210,1330,42,0.031578947368421054,0.011826165970238974,0.0002815753802437851,5302.802427454057,359.65633148633304,5662.458758940385,0.06351592952769433
173,21,210,1330,33,0.02481203007518797,0.016946603444977327,0.0005135334377265857,5524.755121582923,389.45345209671086,5914.208573679634,0.06585047639846851
174,21,210,1330,47,0.035338345864661655,0.06089238614378028,0.0012955826839102188,5345.428502990294,384.3538176906462,5729.782320680939,0.0670800034241037
175,21,210,1330,35,0.02631578947368421,0.01638694804127369,0.0004681985154649626,5354.5098839100965,375.48017186309596,5729.990055773188,0.06552893952840023
176,21,210,1330,41,0.030827067669172932,0.04020549046247223,0.0009806217185968837,5160.681889681171,407.40065006467194,5568.08253974585,0.07316713557253901
177,21,210,1330,40,0.03007518796992481,0.01786436243765308,0.00044660906094132696,5327.112178725911,368.97382325371143,5696.086001979615,0.06477672969219188
178,21,210,1330,39,0.029323308270676692,0.0507536891643505,0.001301376645239757,5526.585415618117,406.2345403961875,5932.819956014303,0.06847242009836715
179,21,210,1330,38,0.02857142857142857,0.01948419432823346,0.0005127419560061438,5550.966348975255,376.6790913950417,5927.645440370299,0.06354615760748177
