rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
105,20,88,187,10,0.053475935828877004,0.08843541628880906,0.008843541628880907,20,88,599.3068981486703,80.74453632503688,680.0514344737061,0.11873298434775793
106,20,88,187,2,0.0106951871657754,0.008355687894038701,0.004177843947019351,20,88,632.4267580823039,63.486600497005895,695.9133585793097,0.09122773649095091
107,20,88,187,9,0.0481283422459893,0.07927837767645017,0.008808708630716686,20,88,553.3246625398893,80.74593170850767,634.0705942483962,0.12734533416459867
108,20,88,187,10,0.053475935828877004,0.04294301383982952,0.004294301383982952,20,88,681.5088839827009,71.1697772741507,752.6786612568508,0.09455532744253539
109,20,88,187,10,0.053475935828877004,0.006605066923782691,0.000660506692378269,20,88,617.934278984699,51.75105469174761,669.6853336764464,0.0772766732215025
110,20,88,187,7,0.0374331550802139,0.013133346575388363,0.001876192367912623,20,88,638.4739659218155,72.09943249789917,710.5733984197143,0.10146655174292384
111,20,88,187,4,0.0213903743315508,0.007300034128426362,0.0018250085321065905,20,88,656.4136644434228,54.72861820879751,711.1422826522193,0.07695874587105979
112,20,88,187,9,0.0481283422459893,0.07536323740221094,0.008373693044690106,20,88,645.783564495425,65.12006626357659,710.9036307590006,0.09160181977696576
113,20,88,187,9,0.0481283422459893,0.05197192512863672,0.005774658347626303,20,88,633.4247435198163,57.810833890653626,691.2355774104694,0.08363405440910111
114,20,88,187,3,0.016042780748663103,0.009927807957364608,0.003309269319121536,20,88,652.5939180530423,52.68243724765804,705.2763553007001,0.07469758039059238
115,20,88,187,8,0.0427807486631016,0.023358858122891988,0.0029198572653614985,20,88,585.041870466692,85.15862317389619,670.2004936405885,0.1270643993580294
116,20,88,187,9,0.0481283422459893,0.028707171475954415,0.003189685719550491,20,88,658.080910042137,72.76017261493924,730.8410826570755,0.0995567632164429
117,20,88,187,4,0.0213903743315508,0.010524019130915684,0.002631004782728921,20,88,671.9414135226376,66.01420713823893,737.9556206608759,0.08945552454647603
118,20,88,187,4,0.0213903743315508,0.007490807341024538,0.0018727018352561345,20,88,623.8279143543143,63.48258670296059,687.3105010572745,0.09236376660229509
119,20,88,187,8,0.0427807486631016,0.027746361833331453,0.003468295229166431,20,88,623.5469429786806,59.1002854950933,682.6472284737724,0.08657514896416804
120,20,88,187,3,0.016042780748663103,0.0046814993175146435,0.0015604997725048812,20,88,658.8516275599029,60.89502290064161,719.7466504605445,0.08460619144483228
121,20,88,187,6,0.03208556149732621,0.018968555686580794,0.0031614259477634656,20,88,614.3496078643789,70.63744134820634,684.9870492125847,0.10312230199009809
122,20,88,187,12,0.06417112299465241,0.032283641007314304,0.0026903034172761926,20,88,641.1063024258979,68.18445319657019,709.2907556224674,0.09613046928368904
123,20,88,187,0,0.0,0.0,0.0,20,88,610.093340518205,55.82619221875113,665.919532736955,0.08383324031554282
124,20,88,187,6,0.03208556149732621,0.005222181756513026,0.0008703636260855044,20,88,610.9203109377723,56.21725163102194,667.1375625687934,0.08426635642364233
125,20,88,187,7,0.0374331550802139,0.035926523987950376,0.005132360569707198,20,88,638.1570438020098,72.87547656488327,711.0325203668915,0.10249246620573649
126,20,88,187,12,0.06417112299465241,0.016063262514002762,0.0013386052095002302,20,88,685.0695834436594,52.273825762541975,737.3434092062007,0.07089481659409994
127,20,88,187,3,0.016042780748663103,0.021155492712145254,0.007051830904048418,20,88,626.2129133592591,54.652663485538135,680.8655768447968,0.08026938847283831
128,20,88,187,4,0.0213903743315508,0.03471430338716349,0.008678575846790873,20,88,595.1745901552313,81.49761927584751,676.6722094310784,0.1204388448941442
129,20,88,187,8,0.0427807486631016,0.01805379141239232,0.00225672392654904,20,88,669.3979192215697,55.47185822825456,724.8697774498235,0.07652665341271508
130,20,88,187,8,0.0427807486631016,0.013197478952250654,0.001649684869031332,20,88,642.2813959575942,55.275757248304274,697.5571532058984,0.07924190440061116
131,20,88,187,3,0.016042780748663103,0.006554415954415954,0.002184805318138652,20,88,625.2895562443259,72.1655614706446,697.455117714971,0.10346982857775301
132,20,88,187,8,0.0427807486631016,0.03980207678705638,0.004975259598382047,20,88,651.8329965683472,65.50754122125232,717.3405377895988,0.09132000461469272
133,20,88,187,10,0.053475935828877004,0.053603124666507074,0.005360312466650707,20,88,602.5850315041946,68.81048880098982,671.3955203051838,0.1024887517416141
134,20,88,187,3,0.016042780748663103,0.012656038608258577,0.004218679536086192,20,88,608.6233369375757,58.45863163382918,667.0819685714055,0.0876333560012448
135,20,88,187,14,0.0748663101604278,0.06660728505116467,0.004757663217940334,20,88,614.5097389572803,71.81494409883553,686.3246830561155,0.1046369828621824
136,20,88,187,3,0.016042780748663103,0.009045285956621995,0.0030150953188739986,20,88,716.0805790636522,68.6588939803157,784.7394730439673,0.08749259638232686
137,20,88,187,11,0.058823529411764705,0.03780289308148304,0.0034366266437711856,20,88,638.7389004521386,63.49994740759314,702.2388478597308,0.0904249994159779
138,20,88,187,9,0.0481283422459893,0.018586514259477133,0.002065168251053015,20,88,612.0226586061426,58.309432207219146,670.332090813361,0.08698588804911342
139,20,88,187,8,0.0427807486631016,0.03296574112318178,0.004120717640397722,20,88,629.2856807169509,97.8222156829541,727.1078963999033,0.1345360381413774
140,20,88,187,12,0.06417112299465241,0.06990790380496263,0.005825658650413553,20,88,625.2468722633675,77.940964748173,703.1878370115404,0.11083946656331865
141,20,88,187,10,0.053475935828877004,0.014438147337798597,0.0014438147337798599,20,88,594.6635150236043,70.92743166143478,665.5909466850387,0.10656309556896366
142,20,88,187,9,0.0481283422459893,0.03731410612949287,0.004146011792165874,20,88,609.1302592745963,68.65860722412246,677.7888664987183,0.10129792715362092
143,20,88,187,7,0.0374331550802139,0.030970836981973386,0.004424405283139056,20,88,581.0986146641928,82.46763228975769,663.5662469539506,0.12427942600805716
144,20,88,187,5,0.026737967914438502,0.04649307647527312,0.009298615295054624,20,88,679.0734106074476,80.6909008221072,759.764311429554,0.10620517390489316
145,20,88,187,6,0.03208556149732621,0.019038867096095435,0.003173144516015905,20,88,612.6231272038365,52.152177965806544,664.7753051696425,0.07845083528260417
146,20,88,187,12,0.06417112299465241,0.0599477643903688,0.004995647032530733,20,88,651.3892784488237,88.57272862538665,739.9620070742096,0.11969902208304031
147,20,88,187,11,0.058823529411764705,0.04100932769133603,0.003728120699212366,20,88,620.1974469956489,62.7215401165493,682.9189871121973,0.09184330982182039
148,20,88,187,3,0.016042780748663103,0.005039342827690033,0.0016797809425633445,20,88,649.9461323353065,76.1080523308417,726.0541846661481,0.10482420449905878
149,20,88,187,7,0.0374331550802139,0.049658742720668024,0.0070941061029525755,20,88,608.8762991188034,80.99091743127636,689.8672165500782,0.11740073377642107
150,20,88,187,6,0.03208556149732621,0.03486630896856818,0.005811051494761364,20,88,624.0027681462818,66.01807122869451,690.0208393749757,0.0956754745095728
