rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
43,20,62,71,6,0.08450704225352113,0.0529069098127628,0.008817818302127136,295.67950985625356,77.95574923773961,373.6352590939934,0.20864130817517065
44,20,59,63,5,0.07936507936507936,0.10112738793773278,0.02022547758754656,398.7174029227187,68.4815821477101,467.1989850704287,0.14657904733544472
45,20,64,64,3,0.046875,0.054860465976984324,0.018286821992328107,367.08032666270594,67.11323022953765,434.19355689224403,0.15456984371187588
46,20,62,48,5,0.10416666666666667,0.07155112866687818,0.014310225733375637,340.92436107362533,85.78344155475769,426.7078026283825,0.2010355588211871
47,20,66,66,7,0.10606060606060606,0.04951211431153263,0.007073159187361804,309.1651508952209,73.96092320146246,383.12607409668345,0.1930459141311226
48,20,57,60,2,0.03333333333333333,0.01692552767821585,0.008462763839107925,277.96335622521167,57.09826829385008,335.06162451906147,0.17041124412802397
49,20,67,72,1,0.013888888888888888,0.009339080459770114,0.009339080459770114,344.3709805478784,62.25593217634619,406.626912724224,0.15310332451745126
50,20,56,48,4,0.08333333333333333,0.006627208990292155,0.0016568022475730384,301.9373297474792,55.68195611063765,357.6192858581174,0.15570177088471962
51,19,62,74,4,0.05405405405405406,0.021541478909630825,0.005385369727407706,373.2770315297439,52.354284901782876,425.63131643152695,0.12300383660844966
52,19,55,56,5,0.08928571428571429,0.0778573944980901,0.015571478899618019,257.49804312189593,73.12787729014643,330.6259204120423,0.22118010952986042
53,21,75,100,10,0.1,0.10980003794832882,0.010980003794832882,393.1034228517709,98.2484177268562,491.35184057862705,0.19995532653578063
54,20,56,56,4,0.07142857142857142,0.00797674809234326,0.001994187023085815,266.9048630615465,54.26652000641813,321.17138306796437,0.16896436876798135
55,19,54,45,3,0.06666666666666667,0.03628718855963438,0.012095729519878126,305.52149340739027,77.71114350677637,383.23263691416673,0.20277798919349727
56,20,71,76,0,0.0,0.0,0.0,382.79150741997466,78.82557502999462,461.61708244996925,0.17075965779177563
57,20,67,99,7,0.0707070707070707,0.14726457634366774,0.021037796620523963,276.5990137032439,83.10460387574383,359.703617578988,0.23103633050755945
58,19,64,84,5,0.05952380952380952,0.0728292038839356,0.014565840776787126,264.03790556428856,70.039132586402,334.0770381506907,0.20964964540547007
59,20,67,78,4,0.05128205128205128,0.06568827274582208,0.01642206818645552,318.66592090735566,74.0651401214405,392.7310610287961,0.18858997281096096
60,20,64,72,6,0.08333333333333333,0.05138381128321474,0.008563968547202457,409.5370257342849,84.29249123899129,493.8295169732757,0.17069148024125277
61,20,59,47,4,0.0851063829787234,0.031363177440763654,0.007840794360190912,311.5388518250469,82.98296834312875,394.5218201681756,0.21033809564133868
62,20,52,43,2,0.046511627906976744,0.011698063559271355,0.005849031779635677,202.69731646983,32.24595276742288,234.94326923725308,0.1372499534551888
63,19,51,25,2,0.08,0.006207354307712729,0.0031036771538563647,214.9424586457439,43.995635548553864,258.93809419429766,0.16990792986813733
64,20,51,37,4,0.10810810810810811,0.007678064208693013,0.0019195160521732531,222.41926491350338,44.462721165850375,266.8819860793537,0.16660068301736183
65,20,60,54,5,0.09259259259259259,0.0841492315591239,0.01682984631182478,308.82877694798765,77.19808765447996,386.0268646024677,0.1999811275673234
66,20,59,43,0,0.0,0.0,0.0,429.3467036724814,41.95852001173136,471.3052236842133,0.08902621465499533
67,21,70,74,9,0.12162162162162163,0.03657441047881646,0.004063823386535163,279.68541887613816,73.62297554880078,353.3083944249391,0.20838161988376447
68,20,67,81,6,0.07407407407407407,0.05889817897695424,0.009816363162825708,376.82245370715145,99.33642932320102,476.15888303035246,0.20862034262809054
69,20,58,48,2,0.041666666666666664,0.012338270249020757,0.006169135124510379,281.25055404087175,49.30310520835772,330.5536592492295,0.14915310670085297
70,20,61,64,4,0.0625,0.029158448574173653,0.007289612143543412,376.23992932346033,54.17663023235663,430.41655955581643,0.1258702274100841
71,19,58,64,4,0.0625,0.04116104896049766,0.010290262240124415,262.32609167264917,53.98595961902813,316.3120512916778,0.17067310397619526
72,21,62,51,3,0.058823529411764705,0.018981655651177765,0.006327218550392588,262.1232688625538,60.90867981384633,323.0319486763999,0.18855311390534357
